Time Entered (hr),Time Spent (min),Rushing,Senior,Nice Day: False
5.17,58.31,Weekend,False,False
1.04,61.26,Weekend,False,False
12.85,67.46,Weekend,False,False
14.46,32.7,Weekend,False,False
1.28,56.08,Weekend,False,False
11.97,57.07,Weekend,False,False
7.29,63.69,Weekend,False,False
7.19,64.27,Weekend,False,False
4.09,58.71,Senior,True,False
1.46,60.93,Weekend,False,False
9.36,52.84,Weekend,False,False
1.15,59.92,Senior,True,False
9.13,69.82,Weekend,False,False
4.76,64.67,Weekend,False,False
1.97,46.11,Senior,True,False
13.2,50.05,Weekend,False,False
10.96,66.34,Weekend,False,False
3.96,64.02,Weekend,False,False
11.83,52.84,Weekend,False,False
13.61,69.18,Weekend,False,False
13.63,52.7,Weekend,False,False
13.27,67.98,Weekend,False,False
1.73,54.01,Weekend,False,False
5.27,57.9,Weekend,False,False
11.36,59.81,Senior,True,False
10.37,52.97,Weekend,False,False
13.08,64.71,Weekend,False,False
13.2,61.71,Weekend,False,False
4.0,69.56,Weekend,False,False
1.57,55.41,Weekend,False,False
7.53,58.6,Weekend,False,False
14.91,5.16,Weekend,False,False
0.65,54.15,Weekend,False,False
8.56,59.89,Weekend,False,False
2.23,68.7,Weekend,False,False
13.56,58.41,Weekend,False,False
7.95,59.37,Weekend,False,False
0.99,45.79,Senior,True,False
7.29,69.32,Weekend,False,False
11.62,65.34,Weekend,False,False
7.55,53.94,Weekend,False,False
1.51,51.71,Weekend,False,False
7.1,66.49,Weekend,False,False
14.27,43.78,Weekend,False,False
9.29,56.3,Weekend,False,False
2.69,50.87,Weekend,False,False
5.42,52.11,Weekend,False,False
10.01,52.89,Weekend,False,False
9.32,54.44,Weekend,False,False
7.31,50.96,Weekend,False,False
6.3,63.8,Weekend,False,False
2.16,66.59,Weekend,False,False
8.58,53.72,Senior,True,False
14.97,2.01,Weekend,False,False
5.36,60.38,Weekend,False,False
7.37,53.55,Weekend,False,False
12.73,50.84,Weekend,False,False
3.67,47.15,Senior,True,False
14.97,1.92,Weekend,False,False
14.95,3.04,Weekend,False,False
13.07,52.18,Weekend,False,False
3.24,59.23,Weekend,False,False
2.0,46.0,Senior,True,False
12.01,59.84,Weekend,False,False
7.73,67.56,Weekend,False,False
1.27,64.92,Weekend,False,False
4.71,56.89,Weekend,False,False
0.64,62.51,Weekend,False,False
6.15,57.87,Senior,True,False
0.79,53.44,Senior,True,False
2.99,51.53,Weekend,False,False
2.9,64.06,Weekend,False,False
6.55,53.18,Weekend,False,False
1.62,57.22,Senior,True,False
7.32,63.39,Weekend,False,False
7.91,63.03,Weekend,False,False
13.94,60.85,Weekend,False,False
7.7,51.53,Weekend,False,False
3.59,51.83,Weekend,False,False
4.14,54.6,Weekend,False,False
11.52,57.19,Senior,True,False
12.98,62.55,Weekend,False,False
3.41,60.79,Weekend,False,False
0.2,65.01,Weekend,False,False
10.05,67.87,Weekend,False,False
11.22,54.87,Senior,True,False
5.73,66.17,Weekend,False,False
7.38,55.37,Weekend,False,False
2.53,66.54,Weekend,False,False
8.14,53.8,Weekend,False,False
0.38,67.92,Weekend,False,False
11.76,56.23,Weekend,False,False
11.65,68.22,Weekend,False,False
12.46,66.56,Weekend,False,False
13.98,61.15,Weekend,False,False
7.82,61.13,Weekend,False,False
7.67,54.57,Weekend,False,False
7.56,63.58,Weekend,False,False
0.08,61.4,Weekend,False,False
9.66,66.54,Weekend,False,False
7.72,50.75,Senior,True,False
8.32,69.15,Weekend,False,False
6.49,59.68,Senior,True,False
10.73,49.93,Senior,True,False
2.78,61.32,Weekend,False,False
4.08,58.17,Weekend,False,False
10.74,53.49,Senior,True,False
10.33,58.44,Weekend,False,False
4.64,58.94,Weekend,False,False
2.29,66.47,Weekend,False,False
14.79,12.88,Weekend,False,False
10.16,61.42,Weekend,False,False
14.23,45.98,Weekend,False,False
11.07,55.22,Weekend,False,False
0.1,53.55,Weekend,False,False
14.82,10.59,Weekend,False,False
4.1,47.4,Senior,True,False
10.03,51.91,Weekend,False,False
4.49,57.08,Weekend,False,False
13.52,62.42,Weekend,False,False
0.04,65.91,Weekend,False,False
1.58,69.03,Weekend,False,False
14.75,14.78,Weekend,False,False
7.45,53.39,Weekend,False,False
5.31,69.38,Weekend,False,False
9.8,53.55,Senior,True,False
0.92,68.01,Weekend,False,False
4.1,55.73,Weekend,False,False
5.2,69.62,Weekend,False,False
8.88,67.85,Weekend,False,False
1.41,56.49,Weekend,False,False
4.35,56.32,Senior,True,False
7.09,53.57,Weekend,False,False
1.9,63.31,Weekend,False,False
7.33,62.1,Weekend,False,False
7.4,53.4,Weekend,False,False
4.5,55.32,Weekend,False,False
4.93,52.57,Senior,True,False
3.87,51.8,Senior,True,False
5.97,68.54,Weekend,False,False
14.15,51.07,Weekend,False,False
0.5,68.91,Weekend,False,False
1.27,65.3,Weekend,False,False
12.69,53.43,Weekend,False,False
12.89,54.18,Weekend,False,False
9.33,55.59,Weekend,False,False
7.8,58.58,Weekend,False,False
5.35,58.52,Weekend,False,False
2.32,52.09,Senior,True,False
8.35,58.77,Weekend,False,False
8.85,58.1,Weekend,False,False
8.38,56.91,Weekend,False,False
14.02,50.15,Weekend,False,False
12.09,57.44,Weekend,False,False
2.24,67.46,Weekend,False,False
5.97,59.8,Weekend,False,False
8.16,51.58,Weekend,False,False
4.6,58.42,Weekend,False,False
11.39,59.19,Weekend,False,False
2.58,54.61,Senior,True,False
14.77,13.67,Weekend,False,False
12.3,63.05,Weekend,False,False
1.52,56.53,Weekend,False,False
3.21,52.82,Weekend,False,False
12.89,59.71,Weekend,False,False
13.15,56.75,Weekend,False,False
6.2,66.58,Weekend,False,False
4.61,68.52,Weekend,False,False
4.02,54.19,Weekend,False,False
14.66,20.11,Weekend,False,False
3.71,58.93,Weekend,False,False
9.8,60.68,Weekend,False,False
5.67,63.07,Weekend,False,False
1.74,58.07,Senior,True,False
2.35,65.28,Weekend,False,False
11.4,59.69,Weekend,False,False
4.64,66.24,Weekend,False,False
10.59,51.84,Weekend,False,False
0.56,69.9,Weekend,False,False
2.62,64.7,Weekend,False,False
1.58,69.57,Weekend,False,False
8.55,51.9,Weekend,False,False
9.64,58.0,Weekend,False,False
12.77,61.11,Weekend,False,False
7.12,51.31,Weekend,False,False
1.75,64.37,Weekend,False,False
11.98,45.74,Senior,True,False
10.94,69.56,Weekend,False,False
8.56,65.74,Weekend,False,False
0.48,69.27,Weekend,False,False
9.41,62.02,Weekend,False,False
4.69,59.97,Weekend,False,False
5.9,58.38,Weekend,False,False
12.5,61.7,Weekend,False,False
9.97,53.65,Weekend,False,False
1.6,62.65,Weekend,False,False
1.13,50.46,Weekend,False,False
2.83,52.53,Weekend,False,False
4.19,63.08,Weekend,False,False
7.49,61.59,Weekend,False,False
11.94,52.22,Weekend,False,False
1.39,65.36,Weekend,False,False
10.87,61.66,Weekend,False,False
7.9,50.83,Weekend,False,False
10.53,55.95,Weekend,False,False
3.3,49.03,Senior,True,False
0.66,51.6,Weekend,False,False
8.08,64.21,Weekend,False,False
11.86,51.34,Senior,True,False
11.43,55.92,Senior,True,False
3.69,57.93,Weekend,False,False
2.12,51.94,Senior,True,False
1.14,48.44,Senior,True,False
3.87,47.41,Senior,True,False
5.72,51.68,Weekend,False,False
1.89,56.24,Weekend,False,False
13.77,63.69,Weekend,False,False
11.65,54.96,Weekend,False,False
11.33,53.02,Senior,True,False
2.24,56.66,Weekend,False,False
9.99,56.16,Senior,True,False
0.35,58.92,Senior,True,False
9.02,60.57,Weekend,False,False
1.59,54.25,Weekend,False,False
6.72,59.93,Weekend,False,False
10.28,51.12,Weekend,False,False
7.28,53.67,Weekend,False,False
14.85,8.92,Weekend,False,False
10.37,57.57,Senior,True,False
3.73,50.58,Weekend,False,False
10.85,52.71,Weekend,False,False
14.02,51.69,Weekend,False,False
1.79,58.76,Weekend,False,False
8.41,62.15,Weekend,False,False
13.66,57.48,Weekend,False,False
1.61,63.99,Weekend,False,False
7.56,57.2,Senior,True,False
12.09,56.72,Weekend,False,False
2.31,59.68,Weekend,False,False
0.84,69.79,Weekend,False,False
7.89,69.39,Weekend,False,False
8.12,63.76,Weekend,False,False
7.13,61.18,Weekend,False,False
11.16,51.13,Senior,True,False
8.1,54.86,Weekend,False,False
4.51,60.24,Weekend,False,False
1.31,58.43,Weekend,False,False
7.53,64.81,Weekend,False,False
6.37,59.1,Weekend,False,False
13.85,55.77,Weekend,False,False
12.95,64.19,Weekend,False,False
9.22,57.94,Weekend,False,False
6.2,54.58,Weekend,False,False
8.22,66.72,Weekend,False,False
12.63,52.89,Weekend,False,False
4.47,67.82,Weekend,False,False
12.36,68.8,Weekend,False,False
1.56,64.72,Weekend,False,False
12.63,67.49,Weekend,False,False
8.87,57.39,Weekend,False,False
0.68,59.58,Weekend,False,False
14.48,31.47,Weekend,False,False
3.66,50.85,Senior,True,False
8.88,55.18,Weekend,False,False
9.41,58.99,Weekend,False,False
4.61,61.43,Weekend,False,False
7.89,65.98,Weekend,False,False
3.16,53.09,Weekend,False,False
10.72,55.34,Senior,True,False
0.88,64.49,Weekend,False,False
4.97,59.34,Weekend,False,False
14.66,20.28,Weekend,False,False
7.06,69.55,Weekend,False,False
9.05,52.57,Weekend,False,False
13.09,69.38,Weekend,False,False
3.08,48.65,Senior,True,False
7.13,68.95,Weekend,False,False
7.35,54.34,Weekend,False,False
9.58,57.67,Weekend,False,False
9.12,61.1,Weekend,False,False
2.98,51.17,Weekend,False,False
6.33,58.38,Senior,True,False
13.58,53.03,Weekend,False,False
0.29,58.74,Weekend,False,False
10.7,54.57,Senior,True,False
4.93,59.26,Senior,True,False
13.49,56.51,Weekend,False,False
6.4,65.01,Weekend,False,False
2.47,68.07,Weekend,False,False
1.63,54.74,Senior,True,False
0.72,57.25,Senior,True,False
10.2,63.62,Weekend,False,False
1.68,59.61,Weekend,False,False
9.9,55.56,Weekend,False,False
14.15,51.2,Weekend,False,False
2.82,65.82,Weekend,False,False
12.01,68.63,Weekend,False,False
4.26,69.6,Weekend,False,False
4.75,52.28,Weekend,False,False
6.57,53.93,Senior,True,False
8.73,64.35,Weekend,False,False
6.61,66.7,Weekend,False,False
8.23,62.95,Weekend,False,False
0.17,66.25,Weekend,False,False
4.09,62.48,Weekend,False,False
9.18,50.62,Senior,True,False
0.49,50.07,Senior,True,False
3.06,65.34,Weekend,False,False
11.49,68.17,Weekend,False,False
6.56,62.1,Weekend,False,False
13.81,65.02,Weekend,False,False
13.46,67.55,Weekend,False,False
10.42,54.82,Weekend,False,False
10.59,53.54,Weekend,False,False
5.75,48.32,Senior,True,False
4.6,66.06,Weekend,False,False
8.56,69.25,Weekend,False,False
8.87,54.51,Weekend,False,False
7.18,60.96,Weekend,False,False
3.14,54.86,Weekend,False,False
0.92,58.0,Weekend,False,False
6.1,57.33,Weekend,False,False
2.55,48.17,Senior,True,False
5.94,51.76,Weekend,False,False
1.18,63.25,Weekend,False,False
6.3,54.72,Weekend,False,False
2.96,56.56,Weekend,False,False
4.81,61.04,Weekend,False,False
3.37,52.08,Senior,True,False
6.25,53.06,Weekend,False,False
4.9,62.64,Weekend,False,False
4.71,64.75,Weekend,False,False
10.53,59.83,Weekend,False,False
7.86,58.76,Weekend,False,False
5.42,52.62,Weekend,False,False
2.75,61.76,Weekend,False,False
7.47,50.01,Weekend,False,False
0.94,52.5,Weekend,False,False
2.81,68.35,Weekend,False,False
4.61,50.33,Weekend,False,False
11.57,56.04,Weekend,False,False
7.36,45.39,Senior,True,False
9.0,55.17,Weekend,False,False
5.47,65.03,Weekend,False,False
0.13,59.96,Senior,True,False
1.94,54.4,Weekend,False,False
3.6,67.16,Weekend,False,False
2.92,65.37,Weekend,False,False
5.8,55.24,Weekend,False,False
5.0,63.57,Weekend,False,False
0.74,52.4,Weekend,False,False
3.92,63.03,Weekend,False,False
12.57,66.09,Weekend,False,False
2.56,60.2,Weekend,False,False
11.18,57.49,Weekend,False,False
6.62,51.08,Weekend,False,False
5.04,50.75,Weekend,False,False
2.51,63.83,Weekend,False,False
8.99,67.89,Weekend,False,False
3.78,56.74,Weekend,False,False
9.55,62.28,Weekend,False,False
4.65,69.15,Weekend,False,False
11.35,60.05,Weekend,False,False
6.59,63.82,Weekend,False,False
6.62,53.85,Weekend,False,False
2.95,57.44,Senior,True,False
10.47,51.97,Weekend,False,False
8.78,58.13,Senior,True,False
10.81,60.93,Weekend,False,False
3.79,45.73,Senior,True,False
9.43,55.79,Weekend,False,False
2.13,54.31,Senior,True,False
14.02,50.08,Weekend,False,False
14.58,25.04,Weekend,False,False
10.03,59.1,Weekend,False,False
3.73,68.12,Weekend,False,False
9.96,64.3,Weekend,False,False
2.2,53.4,Senior,True,False
11.11,59.8,Senior,True,False
8.23,48.9,Senior,True,False
12.18,64.95,Weekend,False,False
2.57,69.03,Weekend,False,False
5.91,56.43,Weekend,False,False
2.75,69.99,Weekend,False,False
4.37,58.31,Senior,True,False
10.48,69.8,Weekend,False,False
7.1,53.23,Weekend,False,False
11.6,58.26,Weekend,False,False
13.12,64.21,Weekend,False,False
11.73,67.36,Weekend,False,False
11.06,50.31,Weekend,False,False
2.0,48.87,Senior,True,False
5.79,67.4,Weekend,False,False
14.93,4.22,Weekend,False,False
7.43,66.44,Weekend,False,False
4.56,69.42,Weekend,False,False
3.26,51.25,Weekend,False,False
0.66,50.97,Weekend,False,False
5.77,69.97,Weekend,False,False
11.3,59.51,Weekend,False,False
1.63,55.68,Senior,True,False
8.78,53.66,Weekend,False,False
1.09,65.44,Weekend,False,False
8.85,62.48,Weekend,False,False
13.55,60.35,Weekend,False,False
12.48,64.06,Weekend,False,False
6.54,66.69,Weekend,False,False
9.3,55.46,Weekend,False,False
10.29,68.49,Weekend,False,False
11.83,66.01,Weekend,False,False
1.65,57.4,Weekend,False,False
1.88,59.32,Weekend,False,False
4.6,58.2,Weekend,False,False
4.4,65.75,Weekend,False,False
1.17,63.7,Weekend,False,False
5.24,54.78,Senior,True,False
13.8,53.19,Weekend,False,False
0.73,64.97,Weekend,False,False
7.12,68.04,Weekend,False,False
9.26,58.57,Weekend,False,False
3.2,53.88,Weekend,False,False
4.78,50.1,Weekend,False,False
0.41,59.93,Senior,True,False
10.69,64.51,Weekend,False,False
1.44,51.68,Weekend,False,False
9.73,56.52,Senior,True,False
10.44,52.73,Senior,True,False
6.7,57.77,Weekend,False,False
11.03,52.25,Weekend,False,False
7.28,65.02,Weekend,False,False
10.51,63.06,Weekend,False,False
3.89,61.78,Weekend,False,False
12.19,55.51,Weekend,False,False
7.97,50.04,Weekend,False,False
9.61,55.37,Senior,True,False
10.39,60.08,Weekend,False,False
7.69,60.82,Weekend,False,False
10.48,63.05,Weekend,False,False
7.12,68.88,Weekend,False,False
1.17,59.22,Weekend,False,False
4.8,69.42,Weekend,False,False
3.19,52.11,Senior,True,False
8.45,57.46,Weekend,False,False
1.66,59.85,Senior,True,False
3.49,53.41,Weekend,False,False
4.25,56.13,Weekend,False,False
6.0,61.64,Weekend,False,False
2.99,68.18,Weekend,False,False
14.94,3.74,Weekend,False,False
5.3,54.11,Senior,True,False
1.09,58.85,Senior,True,False
5.4,58.93,Weekend,False,False
6.76,68.94,Weekend,False,False
12.34,66.27,Weekend,False,False
11.58,47.3,Senior,True,False
1.29,53.29,Weekend,False,False
10.87,64.31,Weekend,False,False
0.05,48.38,Senior,True,False
11.73,51.12,Weekend,False,False
7.53,50.43,Weekend,False,False
1.52,47.26,Senior,True,False
7.61,62.5,Weekend,False,False
3.29,61.58,Weekend,False,False
9.11,66.15,Weekend,False,False
2.33,51.04,Weekend,False,False
10.97,52.4,Weekend,False,False
13.26,50.69,Weekend,False,False
1.22,62.97,Weekend,False,False
8.1,64.6,Weekend,False,False
8.19,51.1,Weekend,False,False
8.57,63.24,Weekend,False,False
10.03,50.6,Weekend,False,False
11.89,51.83,Weekend,False,False
13.62,62.38,Weekend,False,False
4.06,59.59,Weekend,False,False
7.1,50.24,Weekend,False,False
10.65,58.58,Weekend,False,False
8.99,52.41,Weekend,False,False
8.97,63.5,Weekend,False,False
8.88,67.01,Weekend,False,False
2.77,65.45,Weekend,False,False
3.53,63.83,Weekend,False,False
7.21,54.8,Senior,True,False
12.37,57.05,Weekend,False,False
5.12,50.62,Weekend,False,False
2.48,66.14,Weekend,False,False
3.08,57.37,Weekend,False,False
3.68,51.95,Weekend,False,False
1.67,61.21,Weekend,False,False
7.17,65.52,Weekend,False,False
12.26,57.32,Weekend,False,False
14.54,27.69,Weekend,False,False
2.4,50.43,Weekend,False,False
13.33,60.89,Weekend,False,False
12.6,67.96,Weekend,False,False
8.97,56.52,Weekend,False,False
6.67,69.82,Weekend,False,False
3.93,59.6,Senior,True,False
6.31,47.15,Senior,True,False
8.36,52.75,Weekend,False,False
3.93,59.75,Weekend,False,False
7.65,63.12,Weekend,False,False
5.01,50.66,Senior,True,False
13.21,51.28,Weekend,False,False
5.56,55.31,Weekend,False,False
1.4,53.82,Senior,True,False
12.0,53.41,Weekend,False,False
14.62,23.02,Weekend,False,False
1.02,56.89,Weekend,False,False
14.6,24.27,Weekend,False,False
2.62,54.28,Weekend,False,False
8.85,56.1,Weekend,False,False
10.3,64.25,Weekend,False,False
3.42,69.78,Weekend,False,False
3.34,68.55,Weekend,False,False
10.75,55.84,Weekend,False,False
13.48,53.87,Weekend,False,False
1.19,62.47,Weekend,False,False
0.21,60.68,Weekend,False,False
11.34,68.32,Weekend,False,False
4.82,65.92,Weekend,False,False
5.52,52.44,Weekend,False,False
10.06,54.58,Weekend,False,False
6.5,50.78,Weekend,False,False
8.09,55.33,Weekend,False,False
4.29,51.41,Weekend,False,False
4.5,64.12,Weekend,False,False
4.55,51.98,Weekend,False,False
4.89,46.55,Senior,True,False
4.88,69.17,Weekend,False,False
8.09,53.38,Weekend,False,False
0.73,52.48,Weekend,False,False
1.47,54.46,Senior,True,False
5.11,60.43,Weekend,False,False
10.74,68.04,Weekend,False,False
14.43,34.15,Weekend,False,False
14.25,44.79,Weekend,False,False
8.05,54.03,Weekend,False,False
4.86,51.88,Weekend,False,False
14.76,14.56,Weekend,False,False
10.74,54.86,Weekend,False,False
11.23,64.05,Weekend,False,False
3.75,55.34,Weekend,False,False
1.91,66.06,Weekend,False,False
2.46,61.5,Weekend,False,False
11.07,55.31,Weekend,False,False
5.97,66.39,Weekend,False,False
6.59,58.26,Weekend,False,False
7.96,56.0,Weekend,False,False
3.36,61.29,Weekend,False,False
10.61,69.55,Weekend,False,False
4.5,57.17,Weekend,False,False
12.28,51.11,Weekend,False,False
1.19,65.06,Weekend,False,False
1.82,67.25,Weekend,False,False
1.47,51.97,Weekend,False,False
12.21,61.59,Weekend,False,False
10.1,54.5,Weekend,False,False
6.28,51.92,Weekend,False,False
14.08,54.58,Weekend,False,False
9.19,64.86,Weekend,False,False
10.5,62.83,Weekend,False,False
14.52,29.06,Weekend,False,False
0.83,66.95,Weekend,False,False
1.92,47.42,Senior,True,False
2.41,46.91,Senior,True,False
11.58,52.06,Weekend,False,False
8.19,51.55,Weekend,False,False
8.69,55.19,Weekend,False,False
7.03,59.32,Weekend,False,False
14.81,11.57,Weekend,False,False
4.09,53.96,Weekend,False,False
11.67,52.33,Weekend,False,False
5.52,59.63,Weekend,False,False
4.16,61.54,Weekend,False,False
10.07,66.39,Weekend,False,False
5.13,52.77,Weekend,False,False
7.76,67.22,Weekend,False,False
10.85,59.71,Senior,True,False
2.0,69.54,Weekend,False,False
4.0,48.57,Senior,True,False
1.34,53.68,Senior,True,False
10.41,50.36,Weekend,False,False
2.24,50.07,Weekend,False,False
6.38,58.65,Weekend,False,False
5.53,48.07,Senior,True,False
4.43,53.75,Senior,True,False
2.16,56.71,Weekend,False,False
8.58,59.94,Weekend,False,False
8.68,64.49,Weekend,False,False
13.68,66.01,Weekend,False,False
2.78,64.4,Weekend,False,False
14.44,33.41,Weekend,False,False
2.0,65.22,Weekend,False,False
8.73,63.49,Weekend,False,False
8.82,61.72,Weekend,False,False
1.02,53.17,Senior,True,False
4.85,66.82,Weekend,False,False
0.32,58.77,Senior,True,False
8.47,52.58,Senior,True,False
10.94,64.46,Weekend,False,False
9.43,51.4,Weekend,False,False
4.35,63.96,Weekend,False,False
14.22,46.73,Weekend,False,False
5.48,56.01,Weekend,False,False
14.12,52.59,Weekend,False,False
11.73,55.8,Senior,True,False
3.76,54.27,Weekend,False,False
8.73,51.05,Weekend,False,False
10.01,51.09,Weekend,False,False
13.77,58.83,Weekend,False,False
3.88,56.27,Weekend,False,False
10.23,57.83,Weekend,False,False
0.54,60.24,Weekend,False,False
10.36,59.42,Weekend,False,False
4.04,54.11,Weekend,False,False
8.2,51.19,Weekend,False,False
1.67,60.72,Weekend,False,False
3.71,60.55,Weekend,False,False
11.19,63.09,Weekend,False,False
5.51,55.72,Weekend,False,False
13.29,54.78,Weekend,False,False
8.68,64.49,Weekend,False,False
0.07,51.21,Senior,True,False
9.44,50.24,Weekend,False,False
1.93,57.34,Senior,True,False
13.4,62.53,Weekend,False,False
4.95,56.78,Weekend,False,False
3.92,62.63,Weekend,False,False
14.72,17.08,Weekend,False,False
1.05,58.96,Weekend,False,False
3.24,61.75,Weekend,False,False
3.98,54.48,Weekend,False,False
11.46,68.11,Weekend,False,False
1.45,69.07,Weekend,False,False
10.76,51.32,Weekend,False,False
6.73,69.79,Weekend,False,False
9.23,57.99,Weekend,False,False
3.4,57.14,Weekend,False,False
12.72,67.69,Weekend,False,False
7.03,56.29,Senior,True,False
7.64,49.46,Senior,True,False
11.85,66.27,Weekend,False,False
5.68,60.23,Weekend,False,False
9.7,50.98,Senior,True,False
5.94,67.26,Weekend,False,False
8.29,57.23,Weekend,False,False
8.58,58.16,Weekend,False,False
13.28,62.66,Weekend,False,False
4.15,53.84,Weekend,False,False
11.66,47.66,Senior,True,False
3.51,59.21,Weekend,False,False
2.31,69.17,Weekend,False,False
4.22,50.23,Weekend,False,False
7.65,56.55,Weekend,False,False
9.78,61.92,Weekend,False,False
0.58,60.93,Weekend,False,False
6.74,69.49,Weekend,False,False
7.33,56.6,Weekend,False,False
5.95,57.77,Weekend,False,False
3.29,52.08,Weekend,False,False
7.17,56.54,Weekend,False,False
9.67,53.63,Weekend,False,False
2.22,53.42,Weekend,False,False
13.25,56.96,Weekend,False,False
1.5,60.78,Weekend,False,False
12.63,62.75,Weekend,False,False
8.82,59.41,Weekend,False,False
1.18,54.87,Weekend,False,False
8.91,59.64,Weekend,False,False
0.79,50.66,Weekend,False,False
1.06,62.58,Weekend,False,False
6.04,66.37,Weekend,False,False
6.07,68.34,Weekend,False,False
7.7,66.59,Weekend,False,False
11.65,65.43,Weekend,False,False
5.49,62.51,Weekend,False,False
7.1,50.2,Senior,True,False
12.49,52.51,Weekend,False,False
1.75,51.72,Weekend,False,False
9.27,57.82,Weekend,False,False
0.12,69.7,Weekend,False,False
5.59,52.9,Weekend,False,False
3.18,63.51,Weekend,False,False
2.0,51.16,Weekend,False,False
12.44,66.45,Weekend,False,False
3.47,68.62,Weekend,False,False
5.88,53.73,Senior,True,False
1.64,67.86,Weekend,False,False
8.21,54.45,Weekend,False,False
0.67,61.27,Weekend,False,False
7.86,63.63,Weekend,False,False
7.1,58.28,Weekend,False,False
3.5,62.77,Weekend,False,False
13.86,52.94,Weekend,False,False
13.36,58.05,Weekend,False,False
9.88,51.03,Weekend,False,False
9.09,57.71,Senior,True,False
4.49,52.89,Weekend,False,False
4.69,55.24,Weekend,False,False
12.16,52.94,Weekend,False,False
3.67,53.24,Senior,True,False
0.29,53.53,Weekend,False,False
7.59,69.2,Weekend,False,False
12.45,55.82,Weekend,False,False
8.63,62.26,Weekend,False,False
3.49,68.85,Weekend,False,False
6.24,63.91,Weekend,False,False
10.55,57.73,Weekend,False,False
6.06,57.62,Weekend,False,False
10.15,68.41,Weekend,False,False
9.89,59.71,Senior,True,False
1.95,59.08,Senior,True,False
13.23,55.23,Weekend,False,False
4.36,64.48,Weekend,False,False
2.99,52.77,Weekend,False,False
8.0,59.45,Weekend,False,False
0.77,67.51,Weekend,False,False
9.13,61.38,Weekend,False,False
12.8,58.32,Weekend,False,False
7.31,58.38,Weekend,False,False
7.68,49.42,Senior,True,False
3.86,63.58,Weekend,False,False
7.61,55.48,Weekend,False,False
8.19,66.83,Weekend,False,False
4.0,56.13,Weekend,False,False
3.48,57.01,Senior,True,False
6.94,63.67,Weekend,False,False
0.07,67.9,Weekend,False,False
7.05,60.96,Weekend,False,False
7.71,53.66,Weekend,False,False
7.04,53.7,Weekend,False,False
10.47,52.31,Weekend,False,False
2.24,52.84,Senior,True,False
0.66,51.56,Senior,True,False
11.21,51.98,Weekend,False,False
2.06,57.27,Weekend,False,False
12.13,66.91,Weekend,False,False
4.17,68.18,Weekend,False,False
13.32,65.02,Weekend,False,False
8.3,54.7,Senior,True,False
1.44,64.81,Weekend,False,False
0.19,58.73,Weekend,False,False
12.59,65.55,Weekend,False,False
2.82,61.57,Weekend,False,False
7.31,56.59,Weekend,False,False
0.54,60.56,Weekend,False,False
4.11,50.83,Senior,True,False
7.0,62.23,Weekend,False,False
11.78,54.21,Senior,True,False
8.5,63.82,Weekend,False,False
11.99,52.29,Weekend,False,False
11.43,51.49,Weekend,False,False
5.35,51.58,Weekend,False,False
9.76,54.71,Weekend,False,False
9.03,57.16,Weekend,False,False
12.59,52.9,Weekend,False,False
6.39,65.5,Weekend,False,False
6.39,49.24,Senior,True,False
4.99,56.19,Senior,True,False
5.99,53.32,Senior,True,False
2.47,62.95,Weekend,False,False
6.71,64.74,Weekend,False,False
14.74,15.45,Weekend,False,False
6.97,58.9,Weekend,False,False
2.25,59.27,Weekend,False,False
12.2,64.65,Weekend,False,False
5.74,51.54,Senior,True,False
12.91,56.6,Weekend,False,False
10.55,47.84,Senior,True,False
7.97,54.49,Senior,True,False
7.17,59.33,Senior,True,False
3.77,52.62,Weekend,False,False
7.19,57.4,Senior,True,False
10.89,54.95,Weekend,False,False
6.21,60.18,Weekend,False,False
8.18,68.5,Weekend,False,False
5.27,50.92,Weekend,False,False
6.78,56.64,Weekend,False,False
2.2,63.43,Weekend,False,False
6.78,68.66,Weekend,False,False
9.31,67.35,Weekend,False,False
8.47,63.76,Weekend,False,False
11.21,54.71,Weekend,False,False
1.73,65.07,Weekend,False,False
12.29,55.45,Weekend,False,False
14.04,57.63,Weekend,False,False
8.48,59.21,Senior,True,False
3.71,67.27,Weekend,False,False
14.75,15.15,Weekend,False,False
11.58,54.72,Senior,True,False
5.08,51.88,Weekend,False,False
3.31,53.06,Weekend,False,False
8.1,54.43,Senior,True,False
13.94,63.86,Weekend,False,False
3.67,69.62,Weekend,False,False
14.22,46.65,Weekend,False,False
12.02,53.84,Weekend,False,False
11.82,59.71,Senior,True,False
5.49,62.09,Weekend,False,False
6.48,59.73,Weekend,False,False
9.3,54.8,Senior,True,False
9.31,52.63,Weekend,False,False
7.64,46.73,Senior,True,False
5.72,51.87,Senior,True,False
4.41,66.97,Weekend,False,False
9.27,54.14,Weekend,False,False
1.3,50.19,Weekend,False,False
6.07,51.99,Weekend,False,False
13.74,56.1,Weekend,False,False
3.29,50.03,Weekend,False,False
7.67,64.04,Weekend,False,False
5.96,68.48,Weekend,False,False
9.84,54.45,Weekend,False,False
10.7,67.6,Weekend,False,False
12.67,65.96,Weekend,False,False
3.16,65.46,Weekend,False,False
5.38,64.28,Weekend,False,False
9.62,50.55,Senior,True,False
1.77,62.69,Weekend,False,False
3.84,46.59,Senior,True,False
2.17,62.31,Weekend,False,False
9.91,67.18,Weekend,False,False
1.26,51.52,Senior,True,False
13.01,69.65,Weekend,False,False
0.99,66.0,Weekend,False,False
3.56,51.21,Senior,True,False
13.16,67.48,Weekend,False,False
0.11,50.81,Senior,True,False
