Time Entered (hr),Time Spent (min),Rushing,Senior,Nice Day: False
5.16,34.47,Normal,False,False
8.54,14.92,Normal,False,False
11.71,20.37,Dinner,False,False
5.46,55.11,Senior,True,False
6.58,13.9,Lunch,False,False
6.83,7.35,Lunch,False,False
11.68,6.45,Normal,False,False
13.59,8.5,Normal,False,False
10.33,64.08,Normal,False,False
10.2,9.81,Normal,False,False
13.65,64.21,Normal,False,False
10.69,56.96,Senior,True,False
1.78,56.2,Normal,False,False
0.36,58.17,Normal,False,False
13.46,12.62,Normal,False,False
3.88,20.88,Normal,False,False
6.71,10.12,Lunch,False,False
12.14,35.36,Normal,False,False
1.2,46.41,Senior,True,False
12.82,13.97,Normal,False,False
6.89,9.05,Lunch,False,False
9.27,23.18,Normal,False,False
6.21,13.89,Lunch,False,False
2.29,57.47,Senior,True,False
4.96,13.71,Normal,False,False
12.42,23.62,Dinner,False,False
0.91,59.83,Normal,False,False
10.35,13.23,Normal,False,False
6.65,19.41,Normal,False,False
1.31,55.59,Senior,True,False
11.04,24.54,Normal,False,False
11.05,19.94,Dinner,False,False
8.85,22.46,Normal,False,False
13.1,52.59,Normal,False,False
10.97,6.91,Normal,False,False
9.82,31.74,Normal,False,False
7.58,23.36,Normal,False,False
8.69,47.61,Normal,False,False
10.83,21.3,Normal,False,False
11.22,48.38,Senior,True,False
10.28,66.61,Normal,False,False
12.11,20.22,Dinner,False,False
6.47,46.01,Senior,True,False
6.21,22.63,Normal,False,False
11.01,19.06,Dinner,False,False
2.45,6.92,Normal,False,False
4.19,44.89,Normal,False,False
1.54,45.91,Senior,True,False
10.81,14.6,Normal,False,False
9.23,8.93,Normal,False,False
6.95,9.37,Lunch,False,False
13.02,62.1,Normal,False,False
4.87,52.02,Senior,True,False
13.22,68.11,Normal,False,False
6.67,8.86,Lunch,False,False
6.84,9.08,Lunch,False,False
6.6,12.93,Lunch,False,False
4.72,20.03,Normal,False,False
13.23,8.29,Normal,False,False
0.09,59.11,Senior,True,False
6.64,20.19,Normal,False,False
12.65,44.19,Normal,False,False
6.34,10.34,Lunch,False,False
6.61,10.92,Lunch,False,False
13.52,7.58,Normal,False,False
1.51,47.87,Normal,False,False
0.9,33.28,Normal,False,False
6.42,8.05,Lunch,False,False
11.14,16.43,Dinner,False,False
12.11,19.92,Dinner,False,False
6.42,51.71,Senior,True,False
11.67,21.51,Dinner,False,False
11.16,21.77,Dinner,False,False
11.44,13.22,Normal,False,False
13.96,7.04,Normal,False,False
1.22,51.53,Senior,True,False
11.05,22.76,Dinner,False,False
9.49,41.36,Normal,False,False
8.46,61.96,Normal,False,False
11.26,16.91,Dinner,False,False
0.64,44.46,Normal,False,False
2.97,54.13,Normal,False,False
3.12,30.94,Normal,False,False
12.62,12.02,Normal,False,False
11.55,45.58,Senior,True,False
7.41,20.27,Normal,False,False
4.08,51.56,Senior,True,False
13.52,64.35,Normal,False,False
6.89,7.39,Lunch,False,False
0.01,50.5,Normal,False,False
13.02,10.33,Normal,False,False
6.96,11.64,Lunch,False,False
7.93,56.94,Normal,False,False
7.49,19.69,Normal,False,False
11.08,22.23,Dinner,False,False
6.3,46.04,Senior,True,False
11.17,19.79,Normal,False,False
13.34,33.49,Normal,False,False
3.28,58.66,Senior,True,False
5.0,7.01,Normal,False,False
10.99,71.56,Normal,False,False
1.25,45.41,Senior,True,False
13.84,44.6,Normal,False,False
1.64,19.33,Normal,False,False
11.04,17.94,Dinner,False,False
11.03,19.94,Dinner,False,False
12.76,16.59,Normal,False,False
2.83,43.58,Normal,False,False
6.07,22.75,Normal,False,False
8.19,58.28,Senior,True,False
4.81,9.65,Normal,False,False
12.5,64.2,Normal,False,False
13.72,23.22,Normal,False,False
6.1,6.37,Lunch,False,False
3.21,25.29,Normal,False,False
1.39,19.5,Normal,False,False
11.23,20.14,Dinner,False,False
1.57,13.1,Normal,False,False
11.49,30.57,Normal,False,False
13.21,26.09,Normal,False,False
3.39,32.5,Normal,False,False
10.24,49.64,Senior,True,False
7.41,52.27,Senior,True,False
12.22,16.82,Dinner,False,False
10.24,68.87,Normal,False,False
6.05,13.54,Lunch,False,False
9.16,15.78,Normal,False,False
1.38,17.63,Normal,False,False
9.71,19.85,Normal,False,False
6.13,6.78,Lunch,False,False
10.1,37.67,Normal,False,False
12.77,9.21,Normal,False,False
5.83,54.41,Senior,True,False
13.24,6.49,Normal,False,False
5.99,59.45,Senior,True,False
7.12,51.61,Normal,False,False
6.58,6.81,Lunch,False,False
8.72,8.5,Normal,False,False
1.62,47.81,Normal,False,False
11.56,18.61,Dinner,False,False
1.12,18.52,Normal,False,False
3.91,47.23,Senior,True,False
7.64,46.1,Normal,False,False
13.94,30.6,Normal,False,False
12.93,9.31,Normal,False,False
7.88,31.56,Normal,False,False
10.41,50.25,Senior,True,False
10.11,58.06,Normal,False,False
6.52,6.64,Normal,False,False
10.55,8.0,Normal,False,False
11.83,21.5,Dinner,False,False
4.09,20.83,Normal,False,False
12.18,22.37,Dinner,False,False
12.77,64.03,Normal,False,False
10.12,19.89,Normal,False,False
9.27,62.3,Normal,False,False
6.36,9.19,Lunch,False,False
8.98,38.18,Normal,False,False
6.05,8.45,Lunch,False,False
9.68,54.92,Senior,True,False
3.14,53.34,Senior,True,False
7.22,33.79,Normal,False,False
4.71,54.7,Normal,False,False
11.66,7.61,Normal,False,False
6.7,11.87,Lunch,False,False
3.36,22.78,Normal,False,False
1.31,51.57,Normal,False,False
13.04,63.16,Normal,False,False
4.7,66.58,Normal,False,False
13.58,6.38,Normal,False,False
9.81,36.13,Normal,False,False
6.59,7.88,Lunch,False,False
8.98,27.99,Normal,False,False
9.19,74.51,Normal,False,False
12.07,26.38,Normal,False,False
11.27,17.71,Dinner,False,False
9.88,15.38,Normal,False,False
5.75,53.75,Senior,True,False
11.65,32.52,Normal,False,False
6.76,9.92,Lunch,False,False
13.42,21.26,Normal,False,False
7.9,59.03,Senior,True,False
13.56,6.59,Normal,False,False
6.0,8.46,Lunch,False,False
11.07,17.13,Dinner,False,False
13.16,12.93,Normal,False,False
6.73,12.43,Lunch,False,False
6.47,9.94,Normal,False,False
4.26,44.91,Normal,False,False
1.6,50.77,Senior,True,False
1.45,51.99,Senior,True,False
13.73,11.43,Normal,False,False
6.26,12.14,Lunch,False,False
11.03,23.72,Dinner,False,False
5.43,55.93,Senior,True,False
9.01,22.35,Normal,False,False
6.53,63.48,Normal,False,False
10.37,34.74,Normal,False,False
3.13,45.82,Normal,False,False
6.89,10.32,Normal,False,False
8.26,52.74,Senior,True,False
12.52,21.41,Normal,False,False
2.61,52.12,Senior,True,False
5.93,57.53,Normal,False,False
12.71,61.89,Normal,False,False
6.95,8.49,Lunch,False,False
5.77,35.6,Normal,False,False
7.71,20.56,Normal,False,False
11.25,21.09,Dinner,False,False
9.51,44.6,Normal,False,False
4.23,15.87,Normal,False,False
12.95,56.19,Normal,False,False
6.38,64.31,Normal,False,False
6.24,7.49,Lunch,False,False
3.79,63.78,Normal,False,False
12.97,47.03,Normal,False,False
8.9,10.13,Normal,False,False
6.64,48.0,Normal,False,False
13.28,12.44,Normal,False,False
12.64,44.54,Normal,False,False
2.9,58.21,Senior,True,False
11.44,21.66,Dinner,False,False
1.09,28.9,Normal,False,False
6.45,58.2,Normal,False,False
9.66,15.7,Normal,False,False
5.73,10.8,Normal,False,False
7.74,55.36,Senior,True,False
13.14,14.13,Normal,False,False
11.17,21.06,Dinner,False,False
6.34,13.74,Lunch,False,False
11.64,19.56,Dinner,False,False
3.62,70.46,Normal,False,False
8.57,60.0,Senior,True,False
6.5,12.5,Lunch,False,False
3.49,57.16,Senior,True,False
12.46,20.3,Dinner,False,False
8.24,13.13,Normal,False,False
6.01,10.02,Lunch,False,False
6.25,13.74,Lunch,False,False
5.88,45.6,Senior,True,False
12.62,18.05,Normal,False,False
4.14,32.11,Normal,False,False
6.92,7.05,Lunch,False,False
0.68,25.77,Normal,False,False
3.53,46.52,Senior,True,False
5.01,32.97,Normal,False,False
6.13,7.15,Lunch,False,False
13.09,66.56,Normal,False,False
10.69,12.9,Normal,False,False
12.9,21.07,Normal,False,False
13.87,39.13,Normal,False,False
13.87,21.43,Normal,False,False
7.75,53.26,Normal,False,False
10.21,24.67,Normal,False,False
12.0,20.69,Dinner,False,False
11.9,18.75,Dinner,False,False
5.61,17.18,Normal,False,False
9.12,36.39,Normal,False,False
12.33,20.15,Dinner,False,False
13.29,15.12,Normal,False,False
6.92,9.87,Lunch,False,False
10.73,48.85,Senior,True,False
13.75,45.02,Normal,False,False
12.5,16.17,Normal,False,False
8.22,50.3,Senior,True,False
6.97,10.43,Lunch,False,False
5.28,54.27,Senior,True,False
10.51,8.63,Normal,False,False
12.58,31.76,Normal,False,False
9.6,65.06,Normal,False,False
6.39,10.33,Lunch,False,False
6.72,7.17,Lunch,False,False
12.29,19.33,Dinner,False,False
12.08,16.84,Dinner,False,False
13.41,7.17,Normal,False,False
7.46,9.81,Normal,False,False
13.49,40.15,Normal,False,False
12.02,19.54,Dinner,False,False
6.95,8.18,Lunch,False,False
6.66,46.91,Senior,True,False
13.2,51.09,Normal,False,False
6.94,9.29,Normal,False,False
13.5,49.4,Normal,False,False
3.6,51.45,Senior,True,False
13.26,22.19,Normal,False,False
7.22,24.78,Normal,False,False
11.9,51.56,Senior,True,False
1.36,49.13,Senior,True,False
10.33,18.46,Normal,False,False
13.75,28.39,Normal,False,False
9.18,22.01,Normal,False,False
13.89,6.87,Normal,False,False
0.33,50.95,Senior,True,False
13.53,60.17,Normal,False,False
3.8,53.11,Normal,False,False
9.21,31.17,Normal,False,False
9.3,58.81,Normal,False,False
8.54,55.6,Normal,False,False
6.79,7.94,Normal,False,False
9.51,39.32,Normal,False,False
12.0,19.26,Dinner,False,False
5.29,70.12,Normal,False,False
9.24,7.47,Normal,False,False
12.02,23.16,Dinner,False,False
11.54,19.29,Dinner,False,False
12.76,15.21,Normal,False,False
10.94,36.54,Normal,False,False
2.2,42.46,Normal,False,False
12.16,19.18,Dinner,False,False
6.27,11.08,Lunch,False,False
12.89,46.44,Normal,False,False
12.82,53.23,Normal,False,False
6.19,11.16,Lunch,False,False
4.5,47.74,Normal,False,False
3.85,38.22,Normal,False,False
12.15,25.25,Normal,False,False
2.92,51.96,Senior,True,False
10.07,49.66,Senior,True,False
13.04,14.21,Normal,False,False
9.86,56.67,Senior,True,False
13.4,63.13,Normal,False,False
8.61,31.24,Normal,False,False
12.57,56.83,Normal,False,False
2.59,16.61,Normal,False,False
9.26,19.15,Normal,False,False
6.61,6.2,Lunch,False,False
13.8,70.53,Normal,False,False
11.01,20.69,Dinner,False,False
6.07,43.4,Normal,False,False
11.25,53.39,Senior,True,False
11.43,50.69,Senior,True,False
11.3,16.01,Dinner,False,False
12.16,17.32,Dinner,False,False
6.16,8.4,Lunch,False,False
0.47,49.19,Normal,False,False
13.19,7.11,Normal,False,False
13.7,11.48,Normal,False,False
9.31,18.31,Normal,False,False
7.02,70.98,Normal,False,False
6.33,13.08,Lunch,False,False
12.45,18.64,Dinner,False,False
10.14,46.24,Senior,True,False
8.67,70.95,Normal,False,False
11.16,17.8,Dinner,False,False
