Time Entered (hr),Time Spent (min),Rushing,Senior,Nice Day: False
5.54,863.53,Normal,False,False
13.51,3118.43,Normal,False,False
7.47,741.86,Normal,False,False
6.68,413.8,Lunch,False,False
0.39,1191.49,Normal,False,False
1.83,576.92,Normal,False,False
4.63,851.33,Normal,False,False
1.38,538.09,Normal,False,False
12.83,3300.98,Normal,False,False
4.93,3239.0,Senior,True,False
12.43,3010.64,Normal,False,False
6.09,644.18,Lunch,False,False
6.39,468.63,Lunch,False,False
1.92,955.79,Normal,False,False
6.88,833.59,Lunch,False,False
6.67,416.13,Lunch,False,False
12.3,1395.61,Dinner,False,False
6.33,436.92,Lunch,False,False
8.13,1441.34,Normal,False,False
1.69,4003.06,Normal,False,False
3.03,3005.07,Normal,False,False
13.32,4166.02,Normal,False,False
11.51,3312.05,Senior,True,False
13.65,4302.66,Normal,False,False
6.56,1309.95,Normal,False,False
10.02,3110.36,Senior,True,False
4.88,2921.74,Senior,True,False
13.02,1387.27,Normal,False,False
11.11,1328.0,Dinner,False,False
4.26,2797.62,Normal,False,False
7.82,672.72,Normal,False,False
7.53,920.03,Normal,False,False
6.86,451.99,Lunch,False,False
10.49,3550.97,Senior,True,False
7.35,3930.37,Normal,False,False
0.72,3718.07,Normal,False,False
12.91,1359.49,Normal,False,False
11.8,1277.31,Dinner,False,False
7.26,3420.15,Senior,True,False
7.63,3293.89,Senior,True,False
11.75,1312.62,Dinner,False,False
2.14,909.95,Normal,False,False
5.75,887.3,Normal,False,False
11.32,1126.56,Dinner,False,False
7.83,1036.58,Normal,False,False
6.02,423.16,Lunch,False,False
8.32,3007.14,Normal,False,False
12.99,853.03,Normal,False,False
8.74,1957.5,Normal,False,False
7.79,1108.82,Normal,False,False
6.34,512.88,Lunch,False,False
11.98,3317.83,Normal,False,False
12.79,420.92,Normal,False,False
7.42,973.88,Normal,False,False
13.02,899.23,Normal,False,False
2.5,3067.74,Normal,False,False
12.79,3040.65,Normal,False,False
9.0,963.19,Normal,False,False
7.61,1428.61,Normal,False,False
6.81,584.66,Lunch,False,False
6.79,404.12,Lunch,False,False
6.64,390.3,Lunch,False,False
3.18,1412.54,Normal,False,False
6.85,647.17,Lunch,False,False
6.84,1196.25,Normal,False,False
8.73,2760.84,Normal,False,False
12.7,4293.3,Normal,False,False
12.78,790.01,Normal,False,False
12.86,4104.96,Normal,False,False
6.11,791.0,Normal,False,False
13.68,827.73,Normal,False,False
12.0,3459.23,Senior,True,False
6.19,1433.4,Normal,False,False
3.59,2293.0,Normal,False,False
8.95,3562.08,Senior,True,False
9.39,1088.12,Normal,False,False
8.18,3084.92,Normal,False,False
6.32,761.62,Lunch,False,False
6.9,714.01,Lunch,False,False
13.5,950.83,Normal,False,False
11.66,1328.13,Dinner,False,False
12.66,962.81,Normal,False,False
13.82,480.75,Normal,False,False
7.93,710.85,Normal,False,False
11.09,1240.69,Dinner,False,False
4.02,2258.45,Normal,False,False
11.75,1003.11,Normal,False,False
12.26,1052.32,Dinner,False,False
13.64,2026.36,Normal,False,False
12.55,2582.27,Normal,False,False
5.31,660.12,Normal,False,False
5.15,3065.55,Senior,True,False
10.84,4035.01,Normal,False,False
0.33,3187.06,Senior,True,False
0.41,1704.04,Normal,False,False
0.11,2228.76,Normal,False,False
9.57,1079.04,Normal,False,False
2.6,930.28,Normal,False,False
2.89,2071.74,Normal,False,False
5.48,2521.83,Normal,False,False
12.27,1281.22,Dinner,False,False
2.69,3156.78,Normal,False,False
4.03,2834.13,Normal,False,False
12.78,665.52,Normal,False,False
10.01,2940.11,Normal,False,False
4.1,2745.94,Senior,True,False
8.1,1045.12,Normal,False,False
6.0,576.04,Normal,False,False
6.48,574.6,Lunch,False,False
0.7,2545.9,Normal,False,False
1.05,3423.07,Senior,True,False
0.99,2756.65,Normal,False,False
1.98,2994.65,Normal,False,False
13.63,1426.28,Normal,False,False
11.47,1295.66,Dinner,False,False
11.28,2788.78,Normal,False,False
11.19,4029.09,Normal,False,False
13.73,1072.48,Normal,False,False
13.81,2973.53,Normal,False,False
10.83,3413.54,Senior,True,False
8.92,1201.01,Normal,False,False
11.8,610.24,Normal,False,False
12.93,3963.91,Normal,False,False
6.68,2778.97,Normal,False,False
6.91,661.64,Lunch,False,False
9.01,602.79,Normal,False,False
11.06,1288.14,Dinner,False,False
9.76,3207.31,Senior,True,False
7.11,3492.9,Normal,False,False
10.34,2863.24,Normal,False,False
4.18,2813.37,Senior,True,False
8.87,548.24,Normal,False,False
5.44,3315.49,Senior,True,False
11.45,3331.41,Senior,True,False
5.56,3821.44,Normal,False,False
13.5,3919.71,Normal,False,False
6.65,2874.59,Senior,True,False
0.44,3327.73,Senior,True,False
4.51,422.0,Normal,False,False
9.14,3054.87,Senior,True,False
12.24,971.86,Normal,False,False
0.23,2764.87,Normal,False,False
2.5,3666.62,Normal,False,False
13.81,3293.96,Normal,False,False
10.56,1457.72,Normal,False,False
9.64,3568.06,Senior,True,False
10.5,1215.95,Normal,False,False
11.66,1259.36,Dinner,False,False
9.6,622.3,Normal,False,False
5.77,4064.08,Normal,False,False
8.18,3049.26,Senior,True,False
5.53,3576.55,Senior,True,False
11.89,1371.41,Dinner,False,False
3.15,1195.09,Normal,False,False
11.25,1205.77,Dinner,False,False
12.58,1305.46,Normal,False,False
9.06,4477.24,Normal,False,False
0.54,4222.05,Normal,False,False
7.89,4494.41,Normal,False,False
1.58,491.75,Normal,False,False
13.78,1200.34,Normal,False,False
5.64,3589.57,Normal,False,False
12.55,1228.51,Normal,False,False
6.89,777.59,Lunch,False,False
13.16,2536.7,Normal,False,False
11.78,1148.02,Dinner,False,False
3.19,490.8,Normal,False,False
7.98,3456.65,Normal,False,False
12.29,423.51,Normal,False,False
13.28,2285.2,Normal,False,False
2.46,3073.04,Senior,True,False
13.5,4181.72,Normal,False,False
4.3,1320.37,Normal,False,False
12.56,430.32,Normal,False,False
6.24,832.96,Lunch,False,False
11.47,1183.62,Dinner,False,False
6.25,759.01,Normal,False,False
9.87,2853.15,Normal,False,False
8.88,754.13,Normal,False,False
13.15,1083.86,Normal,False,False
6.67,739.82,Lunch,False,False
3.39,1362.81,Normal,False,False
11.71,705.76,Normal,False,False
3.61,2903.01,Senior,True,False
7.39,1198.41,Normal,False,False
12.36,2883.38,Normal,False,False
13.84,3235.97,Normal,False,False
12.22,3984.5,Normal,False,False
13.84,1331.31,Normal,False,False
7.86,503.92,Normal,False,False
13.73,1012.1,Normal,False,False
6.92,697.78,Lunch,False,False
13.24,1818.28,Normal,False,False
7.16,390.49,Normal,False,False
6.38,615.45,Lunch,False,False
13.21,555.12,Normal,False,False
12.27,863.11,Normal,False,False
5.55,2741.26,Senior,True,False
7.04,1983.0,Normal,False,False
8.12,1261.87,Normal,False,False
7.31,3573.36,Senior,True,False
5.92,2982.24,Senior,True,False
12.13,1337.88,Dinner,False,False
3.83,698.56,Normal,False,False
1.57,4007.24,Normal,False,False
1.6,986.79,Normal,False,False
4.07,3514.52,Normal,False,False
11.3,1354.92,Dinner,False,False
13.07,861.05,Normal,False,False
4.35,1197.29,Normal,False,False
6.15,3172.2,Normal,False,False
11.56,960.76,Dinner,False,False
5.31,2939.5,Senior,True,False
9.19,2207.19,Normal,False,False
11.65,1018.76,Dinner,False,False
7.5,3197.14,Normal,False,False
12.15,1061.53,Dinner,False,False
2.26,3002.95,Senior,True,False
10.67,660.22,Normal,False,False
6.04,407.45,Lunch,False,False
1.23,2035.67,Normal,False,False
11.34,1422.01,Dinner,False,False
11.38,968.06,Normal,False,False
11.77,1382.51,Dinner,False,False
6.18,535.54,Lunch,False,False
6.04,566.29,Lunch,False,False
13.12,2530.49,Normal,False,False
4.04,438.71,Normal,False,False
1.09,869.48,Normal,False,False
13.2,3678.43,Normal,False,False
11.57,1119.29,Dinner,False,False
11.0,3024.75,Normal,False,False
10.81,2359.63,Normal,False,False
12.06,1228.01,Normal,False,False
11.61,1306.64,Dinner,False,False
5.91,1992.57,Normal,False,False
11.17,1016.65,Dinner,False,False
6.86,488.26,Lunch,False,False
4.81,875.98,Normal,False,False
13.22,436.35,Normal,False,False
12.85,2595.38,Normal,False,False
9.69,3379.94,Senior,True,False
6.27,1497.79,Normal,False,False
12.71,1206.29,Normal,False,False
1.21,1067.94,Normal,False,False
3.27,4029.37,Normal,False,False
13.39,1655.43,Normal,False,False
8.42,2894.85,Senior,True,False
4.85,792.89,Normal,False,False
13.4,428.78,Normal,False,False
11.47,2742.27,Senior,True,False
7.35,3692.31,Normal,False,False
6.59,1810.8,Normal,False,False
11.32,1245.35,Dinner,False,False
11.82,1219.19,Dinner,False,False
3.52,2314.46,Normal,False,False
6.05,412.82,Normal,False,False
7.3,2430.73,Normal,False,False
9.01,2815.68,Senior,True,False
2.91,1219.36,Normal,False,False
7.86,1363.31,Normal,False,False
1.99,2278.61,Normal,False,False
13.22,1288.26,Normal,False,False
6.0,2888.76,Senior,True,False
6.27,478.18,Lunch,False,False
6.99,541.39,Lunch,False,False
6.15,381.83,Lunch,False,False
11.2,1166.14,Dinner,False,False
7.69,441.46,Normal,False,False
11.11,2935.98,Normal,False,False
11.97,1174.2,Dinner,False,False
12.53,3677.39,Normal,False,False
10.76,2803.25,Normal,False,False
11.33,4043.06,Normal,False,False
6.36,1156.31,Normal,False,False
6.46,367.72,Lunch,False,False
6.99,1555.59,Normal,False,False
8.54,2804.87,Senior,True,False
1.34,984.16,Normal,False,False
9.23,1095.94,Normal,False,False
11.45,963.82,Normal,False,False
9.37,2803.56,Senior,True,False
13.18,2394.25,Normal,False,False
1.52,3057.34,Senior,True,False
11.0,935.26,Normal,False,False
2.58,3252.98,Senior,True,False
6.41,618.7,Lunch,False,False
6.16,618.48,Normal,False,False
13.38,848.5,Normal,False,False
8.07,784.89,Normal,False,False
10.42,2852.95,Senior,True,False
10.94,3312.16,Senior,True,False
10.87,909.31,Normal,False,False
1.83,2034.36,Normal,False,False
5.21,3295.16,Normal,False,False
2.04,1261.83,Normal,False,False
6.37,705.99,Lunch,False,False
11.89,1320.45,Dinner,False,False
3.75,3393.15,Senior,True,False
11.66,1030.45,Dinner,False,False
11.64,611.39,Normal,False,False
9.84,2629.41,Normal,False,False
12.54,1178.78,Normal,False,False
11.58,968.41,Dinner,False,False
12.14,1368.39,Dinner,False,False
12.53,3619.33,Normal,False,False
12.76,1329.71,Normal,False,False
6.01,1988.38,Normal,False,False
12.37,1372.46,Dinner,False,False
11.44,2951.01,Senior,True,False
12.11,3815.53,Normal,False,False
9.8,621.4,Normal,False,False
13.95,62.71,Normal,False,False
3.12,2502.0,Normal,False,False
6.03,547.51,Lunch,False,False
9.72,2110.04,Normal,False,False
8.95,1164.57,Normal,False,False
7.9,1698.19,Normal,False,False
1.03,883.64,Normal,False,False
12.9,838.74,Normal,False,False
13.32,652.03,Normal,False,False
3.61,3497.14,Senior,True,False
12.73,3100.74,Normal,False,False
2.42,844.93,Normal,False,False
5.97,1079.84,Normal,False,False
10.15,2919.42,Senior,True,False
11.83,1104.51,Dinner,False,False
6.31,398.69,Lunch,False,False
12.7,996.93,Normal,False,False
8.28,4197.43,Normal,False,False
3.56,1428.53,Normal,False,False
12.22,3564.38,Normal,False,False
10.75,918.22,Normal,False,False
13.8,2280.55,Normal,False,False
13.26,3072.11,Normal,False,False
13.86,3578.1,Normal,False,False
11.71,1851.51,Normal,False,False
1.88,2798.16,Normal,False,False
6.61,379.63,Lunch,False,False
0.99,3246.9,Senior,True,False
8.32,3586.3,Senior,True,False
6.62,605.31,Lunch,False,False
6.51,573.39,Lunch,False,False
6.49,410.16,Lunch,False,False
5.59,1119.53,Normal,False,False
4.09,885.7,Normal,False,False
5.73,2635.41,Normal,False,False
2.03,4472.79,Normal,False,False
10.98,1329.48,Normal,False,False
11.95,1014.63,Dinner,False,False
9.18,2983.59,Senior,True,False
6.92,525.55,Lunch,False,False
7.74,991.75,Normal,False,False
3.6,3954.98,Normal,False,False
5.43,3504.51,Senior,True,False
4.22,429.65,Normal,False,False
9.67,3882.91,Normal,False,False
2.54,2556.91,Normal,False,False
2.55,1662.76,Normal,False,False
2.11,899.85,Normal,False,False
11.08,1433.89,Dinner,False,False
10.87,546.73,Normal,False,False
7.56,3024.94,Senior,True,False
12.59,625.79,Normal,False,False
8.14,4144.93,Normal,False,False
1.97,3461.04,Senior,True,False
11.23,1011.88,Dinner,False,False
0.43,3182.45,Senior,True,False
6.43,696.31,Lunch,False,False
7.65,963.0,Normal,False,False
12.98,497.06,Normal,False,False
13.06,2735.37,Normal,False,False
4.37,3324.95,Senior,True,False
11.64,1381.23,Dinner,False,False
6.72,773.88,Lunch,False,False
8.81,4224.93,Normal,False,False
11.04,1046.63,Dinner,False,False
1.54,3063.12,Senior,True,False
6.82,546.98,Lunch,False,False
11.55,3086.87,Senior,True,False
4.53,1075.81,Normal,False,False
3.44,840.49,Normal,False,False
9.1,3417.05,Senior,True,False
6.5,672.51,Lunch,False,False
0.55,3119.41,Senior,True,False
10.03,982.45,Normal,False,False
0.2,1068.27,Normal,False,False
5.15,2088.68,Normal,False,False
6.29,474.69,Lunch,False,False
10.18,4428.55,Normal,False,False
1.22,2759.18,Senior,True,False
13.05,757.19,Normal,False,False
8.63,687.41,Normal,False,False
13.36,500.12,Normal,False,False
6.94,3203.37,Normal,False,False
3.66,3539.02,Senior,True,False
9.92,3831.33,Normal,False,False
11.9,1435.06,Normal,False,False
6.18,651.05,Lunch,False,False
13.07,1423.58,Normal,False,False
11.85,1361.91,Dinner,False,False
1.93,969.88,Normal,False,False
11.9,1552.45,Normal,False,False
12.04,1163.73,Normal,False,False
13.83,1360.18,Normal,False,False
0.98,3546.55,Senior,True,False
9.78,538.38,Normal,False,False
0.01,785.29,Normal,False,False
10.81,2876.55,Senior,True,False
12.94,4238.28,Normal,False,False
0.18,3595.56,Senior,True,False
11.53,976.82,Dinner,False,False
6.39,762.24,Lunch,False,False
12.86,387.42,Normal,False,False
11.35,1434.09,Dinner,False,False
5.66,2926.45,Senior,True,False
11.61,1244.79,Dinner,False,False
11.75,1187.7,Dinner,False,False
8.82,456.81,Normal,False,False
12.36,1130.37,Dinner,False,False
5.16,1031.72,Normal,False,False
11.09,1327.2,Dinner,False,False
6.6,676.09,Lunch,False,False
12.94,1075.2,Normal,False,False
0.54,990.78,Normal,False,False
3.72,1239.14,Normal,False,False
10.02,3293.2,Senior,True,False
3.78,3857.46,Normal,False,False
8.65,3471.18,Normal,False,False
13.67,3854.79,Normal,False,False
0.58,3419.8,Senior,True,False
13.97,748.72,Normal,False,False
13.05,841.41,Normal,False,False
6.56,803.11,Lunch,False,False
9.76,1374.15,Normal,False,False
6.99,481.26,Normal,False,False
9.89,1404.7,Normal,False,False
2.25,379.07,Normal,False,False
8.63,1127.27,Normal,False,False
10.73,3558.58,Normal,False,False
4.05,3151.08,Normal,False,False
13.34,3606.78,Normal,False,False
6.15,509.74,Lunch,False,False
9.09,3463.5,Normal,False,False
13.54,3013.71,Normal,False,False
6.08,376.53,Lunch,False,False
6.87,553.42,Normal,False,False
6.31,374.61,Lunch,False,False
13.0,1466.15,Normal,False,False
9.2,1267.58,Normal,False,False
11.8,1240.64,Dinner,False,False
4.24,1200.81,Normal,False,False
11.22,1345.15,Dinner,False,False
12.29,857.91,Normal,False,False
9.55,3439.86,Senior,True,False
6.28,659.05,Lunch,False,False
10.83,3398.96,Normal,False,False
6.02,1476.02,Normal,False,False
12.33,1273.05,Dinner,False,False
6.38,427.25,Lunch,False,False
13.26,1126.98,Normal,False,False
13.31,3203.53,Normal,False,False
9.92,2032.42,Normal,False,False
9.95,1423.87,Normal,False,False
3.99,3072.02,Senior,True,False
8.91,622.66,Normal,False,False
8.76,1250.58,Normal,False,False
7.21,4388.75,Normal,False,False
12.59,2463.36,Normal,False,False
7.09,1411.49,Normal,False,False
12.39,1040.36,Normal,False,False
11.55,1185.74,Dinner,False,False
6.4,1391.49,Normal,False,False
6.66,450.38,Lunch,False,False
11.97,3027.15,Senior,True,False
2.75,3060.68,Normal,False,False
12.2,2742.46,Normal,False,False
6.12,798.31,Lunch,False,False
2.46,3028.08,Senior,True,False
7.61,3359.29,Senior,True,False
6.43,663.83,Lunch,False,False
1.37,3857.39,Normal,False,False
9.38,907.75,Normal,False,False
10.47,940.76,Normal,False,False
8.9,1694.82,Normal,False,False
7.43,3339.21,Senior,True,False
6.22,754.36,Lunch,False,False
13.41,1239.83,Normal,False,False
8.36,3473.66,Senior,True,False
3.4,2777.12,Senior,True,False
11.84,1080.96,Dinner,False,False
6.47,704.21,Lunch,False,False
4.0,3250.12,Senior,True,False
10.92,1377.91,Normal,False,False
2.48,904.74,Normal,False,False
1.5,1342.65,Normal,False,False
10.94,1051.77,Normal,False,False
1.7,1248.66,Normal,False,False
11.76,1315.73,Dinner,False,False
6.7,585.53,Normal,False,False
8.11,1185.22,Normal,False,False
7.05,2759.93,Senior,True,False
0.58,3056.31,Senior,True,False
0.0,3091.71,Senior,True,False
3.7,3840.26,Normal,False,False
11.47,1187.83,Dinner,False,False
12.26,1253.45,Normal,False,False
7.38,4409.37,Normal,False,False
11.15,442.23,Normal,False,False
8.5,3521.66,Senior,True,False
11.63,1353.56,Dinner,False,False
12.27,1136.41,Dinner,False,False
13.91,3010.77,Normal,False,False
3.92,3188.51,Senior,True,False
9.01,1039.22,Normal,False,False
5.96,1154.97,Normal,False,False
2.31,2935.04,Senior,True,False
6.2,700.37,Lunch,False,False
9.28,1007.04,Normal,False,False
6.12,444.3,Lunch,False,False
6.35,789.2,Lunch,False,False
12.35,1268.16,Dinner,False,False
1.55,3987.05,Normal,False,False
10.72,362.77,Normal,False,False
11.15,2776.73,Normal,False,False
9.67,1231.93,Normal,False,False
8.4,3516.34,Normal,False,False
10.41,1107.19,Normal,False,False
9.09,1140.13,Normal,False,False
7.83,2485.78,Normal,False,False
13.24,1292.56,Normal,False,False
6.69,729.41,Lunch,False,False
7.11,609.17,Normal,False,False
6.0,834.47,Lunch,False,False
6.56,436.49,Lunch,False,False
11.72,3462.55,Senior,True,False
7.76,3444.79,Normal,False,False
8.56,711.22,Normal,False,False
2.64,1604.28,Normal,False,False
0.6,437.19,Normal,False,False
4.17,3168.81,Normal,False,False
13.17,1550.59,Normal,False,False
12.31,1375.52,Dinner,False,False
12.42,1180.37,Dinner,False,False
0.64,2561.14,Normal,False,False
6.43,428.66,Lunch,False,False
11.0,3991.0,Normal,False,False
11.24,960.3,Dinner,False,False
13.5,3871.99,Normal,False,False
5.73,372.21,Normal,False,False
6.22,813.35,Lunch,False,False
11.74,1169.29,Dinner,False,False
6.19,474.54,Lunch,False,False
11.62,1425.27,Dinner,False,False
11.13,1046.84,Dinner,False,False
10.48,3117.95,Senior,True,False
6.21,735.29,Lunch,False,False
4.43,2760.47,Senior,True,False
12.07,361.63,Normal,False,False
6.13,1032.53,Normal,False,False
12.44,1281.49,Dinner,False,False
0.17,1295.15,Normal,False,False
6.77,677.91,Lunch,False,False
12.24,662.17,Normal,False,False
3.04,3289.86,Normal,False,False
13.99,1101.61,Normal,False,False
1.63,2226.75,Normal,False,False
5.3,3202.69,Senior,True,False
6.24,378.46,Lunch,False,False
10.32,3287.13,Senior,True,False
13.49,704.81,Normal,False,False
3.51,1689.19,Normal,False,False
6.99,367.01,Lunch,False,False
9.41,798.06,Normal,False,False
8.13,4257.04,Normal,False,False
6.08,604.4,Lunch,False,False
12.61,686.14,Normal,False,False
4.66,3445.48,Normal,False,False
10.94,973.99,Normal,False,False
12.08,3074.75,Normal,False,False
1.43,2037.72,Normal,False,False
13.77,1942.86,Normal,False,False
12.8,1393.76,Normal,False,False
6.49,726.66,Lunch,False,False
6.74,3487.46,Senior,True,False
11.07,1162.68,Dinner,False,False
11.09,1334.0,Dinner,False,False
8.99,3535.91,Senior,True,False
2.8,776.23,Normal,False,False
6.72,516.04,Lunch,False,False
6.33,538.33,Lunch,False,False
9.54,703.57,Normal,False,False
10.61,1244.75,Normal,False,False
7.18,3440.56,Senior,True,False
13.75,1695.72,Normal,False,False
1.83,4031.66,Normal,False,False
11.07,1848.78,Normal,False,False
6.97,430.66,Lunch,False,False
8.45,437.1,Normal,False,False
12.43,3541.49,Normal,False,False
12.38,4173.57,Normal,False,False
8.64,3411.51,Normal,False,False
11.33,3306.75,Senior,True,False
12.82,1659.23,Normal,False,False
12.31,1342.82,Normal,False,False
6.74,1181.11,Normal,False,False
6.06,4378.63,Normal,False,False
11.25,1040.51,Normal,False,False
6.74,570.97,Lunch,False,False
12.55,1950.2,Normal,False,False
8.69,3604.17,Normal,False,False
10.31,1824.82,Normal,False,False
3.36,571.54,Normal,False,False
9.08,913.79,Normal,False,False
5.72,713.04,Normal,False,False
1.51,3297.57,Senior,True,False
13.19,4427.49,Normal,False,False
13.55,1140.45,Normal,False,False
9.26,2836.0,Senior,True,False
11.61,555.75,Normal,False,False
5.73,4447.61,Normal,False,False
6.65,638.38,Lunch,False,False
13.78,387.9,Normal,False,False
8.32,1333.02,Normal,False,False
6.9,718.52,Lunch,False,False
1.86,2855.32,Senior,True,False
7.74,1442.65,Normal,False,False
5.12,974.96,Normal,False,False
9.1,1618.18,Normal,False,False
9.98,3079.76,Senior,True,False
12.06,398.15,Normal,False,False
12.03,1432.21,Dinner,False,False
6.2,684.27,Lunch,False,False
10.98,3295.16,Senior,True,False
9.6,2866.77,Senior,True,False
13.42,2520.4,Normal,False,False
9.6,1424.25,Normal,False,False
5.91,3304.35,Senior,True,False
3.51,3688.71,Normal,False,False
13.69,1532.75,Normal,False,False
1.64,2842.33,Normal,False,False
6.49,927.93,Normal,False,False
4.67,3517.15,Senior,True,False
6.6,402.77,Normal,False,False
11.67,1191.53,Dinner,False,False
6.98,701.14,Lunch,False,False
7.9,2688.16,Normal,False,False
11.68,2165.74,Normal,False,False
13.63,471.37,Normal,False,False
5.12,3302.63,Senior,True,False
6.76,1441.17,Normal,False,False
7.38,3745.02,Normal,False,False
6.1,791.12,Lunch,False,False
13.77,2956.46,Normal,False,False
1.42,3085.59,Normal,False,False
6.69,389.82,Lunch,False,False
13.36,2656.32,Normal,False,False
7.15,3438.35,Senior,True,False
11.44,2910.09,Senior,True,False
7.75,715.55,Normal,False,False
8.43,2242.26,Normal,False,False
10.0,564.1,Normal,False,False
9.49,3163.01,Normal,False,False
7.73,1273.67,Normal,False,False
13.66,643.44,Normal,False,False
8.18,3276.56,Senior,True,False
11.26,1204.88,Dinner,False,False
12.13,1247.28,Dinner,False,False
8.02,1193.84,Normal,False,False
0.92,377.69,Normal,False,False
0.59,3786.73,Normal,False,False
6.59,596.26,Lunch,False,False
11.3,2893.56,Normal,False,False
7.36,3022.57,Senior,True,False
11.81,1152.94,Dinner,False,False
13.6,824.89,Normal,False,False
2.53,3115.22,Senior,True,False
13.14,2858.52,Normal,False,False
11.61,1276.36,Dinner,False,False
8.61,2800.75,Senior,True,False
1.35,1778.58,Normal,False,False
1.31,1396.36,Normal,False,False
8.54,1364.65,Normal,False,False
5.05,4320.62,Normal,False,False
3.38,3518.11,Senior,True,False
13.95,2990.53,Normal,False,False
4.27,632.78,Normal,False,False
8.61,3511.85,Senior,True,False
8.51,923.95,Normal,False,False
12.65,510.68,Normal,False,False
2.63,2051.68,Normal,False,False
12.02,1439.59,Dinner,False,False
6.55,500.52,Lunch,False,False
12.63,1056.1,Normal,False,False
7.8,793.37,Normal,False,False
7.97,639.45,Normal,False,False
9.08,2774.28,Normal,False,False
13.81,2187.06,Normal,False,False
12.75,4187.25,Normal,False,False
13.42,1142.17,Normal,False,False
9.54,2967.98,Senior,True,False
12.41,1127.36,Dinner,False,False
2.72,2335.71,Normal,False,False
10.54,2802.65,Senior,True,False
13.03,2841.07,Normal,False,False
6.28,716.85,Normal,False,False
2.44,3118.68,Senior,True,False
11.0,1347.17,Dinner,False,False
1.73,1554.76,Normal,False,False
6.92,3783.75,Normal,False,False
6.0,855.26,Normal,False,False
8.34,3271.66,Senior,True,False
12.23,1438.73,Dinner,False,False
0.94,806.25,Normal,False,False
8.66,895.32,Normal,False,False
6.3,798.21,Lunch,False,False
0.95,1748.59,Normal,False,False
11.43,1262.96,Dinner,False,False
10.1,3205.87,Normal,False,False
13.39,4252.49,Normal,False,False
3.62,3310.29,Normal,False,False
13.89,2211.79,Normal,False,False
4.99,3443.43,Normal,False,False
2.46,3437.42,Senior,True,False
10.81,2959.42,Senior,True,False
10.87,1464.45,Normal,False,False
13.89,3640.86,Normal,False,False
11.64,1253.89,Dinner,False,False
10.75,3378.25,Senior,True,False
7.35,1176.04,Normal,False,False
12.16,970.92,Dinner,False,False
7.4,1167.92,Normal,False,False
13.56,1061.27,Normal,False,False
12.0,1322.1,Dinner,False,False
6.25,727.52,Lunch,False,False
13.29,776.56,Normal,False,False
12.18,1302.49,Dinner,False,False
11.86,1284.79,Dinner,False,False
11.29,2790.26,Senior,True,False
11.02,1258.22,Normal,False,False
2.54,890.01,Normal,False,False
12.07,1401.55,Dinner,False,False
11.15,3343.85,Senior,True,False
6.21,624.15,Lunch,False,False
13.37,1290.64,Normal,False,False
6.87,608.72,Normal,False,False
3.2,1628.72,Normal,False,False
13.29,1022.43,Normal,False,False
6.79,627.11,Lunch,False,False
7.34,718.63,Normal,False,False
7.5,2722.76,Senior,True,False
4.64,1184.58,Normal,False,False
11.8,1341.24,Normal,False,False
6.21,723.01,Lunch,False,False
12.94,544.94,Normal,False,False
12.87,4463.81,Normal,False,False
8.12,2250.56,Normal,False,False
13.31,3358.75,Normal,False,False
5.03,3537.25,Senior,True,False
3.81,1327.0,Normal,False,False
3.65,3339.13,Senior,True,False
6.65,707.97,Lunch,False,False
11.6,4027.66,Normal,False,False
4.63,362.78,Normal,False,False
6.2,3124.14,Senior,True,False
9.41,3184.0,Normal,False,False
6.15,405.1,Lunch,False,False
11.57,523.08,Normal,False,False
9.72,836.59,Normal,False,False
8.06,3138.9,Senior,True,False
6.37,804.65,Lunch,False,False
7.25,466.97,Normal,False,False
9.91,2947.88,Senior,True,False
11.72,970.59,Dinner,False,False
7.05,4207.47,Normal,False,False
7.25,649.63,Normal,False,False
10.09,518.32,Normal,False,False
6.47,1744.63,Normal,False,False
11.39,1292.05,Dinner,False,False
11.14,590.43,Normal,False,False
11.29,975.36,Dinner,False,False
9.72,2835.45,Senior,True,False
6.33,3138.51,Senior,True,False
0.24,2983.25,Senior,True,False
11.92,1344.34,Dinner,False,False
12.09,1223.81,Dinner,False,False
9.71,3934.87,Normal,False,False
12.76,2991.93,Normal,False,False
3.79,1160.48,Normal,False,False
1.63,2962.58,Senior,True,False
11.46,1431.69,Dinner,False,False
2.8,3446.58,Normal,False,False
1.92,3570.64,Senior,True,False
11.17,1309.41,Dinner,False,False
6.78,521.23,Lunch,False,False
6.35,660.31,Lunch,False,False
6.94,3908.76,Normal,False,False
12.26,1020.83,Dinner,False,False
13.15,3093.73,Normal,False,False
7.42,2078.37,Normal,False,False
11.79,995.89,Dinner,False,False
6.89,755.25,Lunch,False,False
13.71,446.16,Normal,False,False
9.83,1257.93,Normal,False,False
9.05,1491.41,Normal,False,False
8.44,4413.74,Normal,False,False
7.23,3020.85,Normal,False,False
3.48,2928.16,Normal,False,False
5.24,2757.35,Senior,True,False
6.3,709.24,Lunch,False,False
6.33,474.16,Lunch,False,False
13.59,4405.69,Normal,False,False
10.75,1123.6,Normal,False,False
2.36,2059.09,Normal,False,False
6.63,468.48,Lunch,False,False
12.81,830.34,Normal,False,False
7.81,1328.63,Normal,False,False
6.53,400.04,Lunch,False,False
6.55,794.71,Lunch,False,False
1.18,369.63,Normal,False,False
13.57,1414.86,Normal,False,False
13.12,899.14,Normal,False,False
11.69,998.33,Dinner,False,False
9.5,552.79,Normal,False,False
12.56,1191.39,Normal,False,False
